generation_id,operation_id,every_km,every_months,source
197,7,60000,60,template_crossover
197,9,15000,12,template_crossover
197,10,30000,24,template_crossover
197,11,15000,12,template_crossover
197,12,60000,48,template_crossover
197,13,50000,,template_crossover
197,14,70000,,template_crossover
197,15,100000,,template_crossover
197,18,100000,72,template_crossover
197,19,80000,60,template_crossover
197,21,60000,60,template_crossover
197,23,,48,template_crossover
197,25,,12,template_crossover
197,26,,12,template_crossover
197,28,15000,12,template_crossover
197,29,30000,,template_crossover
197,30,20000,,template_crossover
197,31,,6,template_crossover
197,32,,24,template_crossover
198,1,15000,12,template_mid_size+chain_override
198,2,80000,60,template_mid_size+chain_override
198,4,120000,60,template_mid_size+chain_override
198,5,60000,24,template_mid_size+chain_override
198,6,120000,84,template_mid_size+chain_override
198,9,15000,12,template_mid_size+chain_override
198,10,30000,24,template_mid_size+chain_override
198,11,15000,12,template_mid_size+chain_override
198,12,60000,48,template_mid_size+chain_override
198,13,50000,,template_mid_size+chain_override
198,14,70000,,template_mid_size+chain_override
198,15,100000,,template_mid_size+chain_override
198,19,80000,60,template_mid_size+chain_override
198,20,60000,,template_mid_size+chain_override
198,21,60000,60,template_mid_size+chain_override
198,23,,48,template_mid_size+chain_override
198,25,,12,template_mid_size+chain_override
198,26,,12,template_mid_size+chain_override
198,28,15000,12,template_mid_size+chain_override
198,30,20000,,template_mid_size+chain_override
198,31,,6,template_mid_size+chain_override
198,32,,24,template_mid_size+chain_override
199,1,15000,12,template_crossover
199,2,60000,48,template_crossover
199,4,80000,48,template_crossover
199,5,60000,24,template_crossover
199,7,60000,60,template_crossover
199,9,15000,12,template_crossover
199,10,30000,24,template_crossover
199,11,15000,12,template_crossover
199,12,60000,48,template_crossover
199,13,50000,,template_crossover
199,14,70000,,template_crossover
199,15,100000,,template_crossover
199,18,100000,72,template_crossover
199,19,80000,60,template_crossover
199,21,60000,60,template_crossover
199,23,,48,template_crossover
199,25,,12,template_crossover
199,26,,12,template_crossover
199,28,15000,12,template_crossover
199,29,30000,,template_crossover
199,30,20000,,template_crossover
199,31,,6,template_crossover
199,32,,24,template_crossover
200,1,10000,12,template_suv
200,2,60000,48,template_suv
200,3,60000,60,template_suv
200,4,60000,36,template_suv
200,5,40000,24,template_suv
200,7,40000,36,template_suv
200,9,10000,12,template_suv
200,10,15000,24,template_suv
200,11,15000,12,template_suv
200,12,40000,48,template_suv
200,13,40000,,template_suv
200,14,60000,,template_suv
200,15,80000,,template_suv
200,18,90000,72,template_suv
200,19,60000,60,template_suv
200,21,30000,36,template_suv
200,23,,36,template_suv
200,25,,12,template_suv
200,26,,12,template_suv
200,28,10000,12,template_suv
200,29,20000,,template_suv
200,30,15000,,template_suv
200,31,,6,template_suv
200,32,,24,template_suv
201,1,10000,12,template_suv
201,2,60000,48,template_suv
201,3,60000,60,template_suv
201,4,60000,36,template_suv
201,5,40000,24,template_suv
201,7,40000,36,template_suv
201,9,10000,12,template_suv
201,10,15000,24,template_suv
201,11,15000,12,template_suv
201,12,40000,48,template_suv
201,13,40000,,template_suv
201,14,60000,,template_suv
201,15,80000,,template_suv
201,18,90000,72,template_suv
201,19,60000,60,template_suv
201,21,30000,36,template_suv
201,23,,36,template_suv
201,25,,12,template_suv
201,26,,12,template_suv
201,28,10000,12,template_suv
201,29,20000,,template_suv
201,30,15000,,template_suv
201,31,,6,template_suv
201,32,,24,template_suv
202,1,15000,12,template_economy
202,4,80000,60,template_economy
202,5,60000,24,template_economy
202,9,15000,12,template_economy
202,10,30000,24,template_economy
202,11,15000,12,template_economy
202,12,60000,48,template_economy
202,13,40000,,template_economy
202,14,60000,,template_economy
202,15,80000,,template_economy
202,18,90000,72,template_economy
202,19,60000,60,template_economy
202,21,30000,36,template_economy
202,23,,48,template_economy
202,25,,12,template_economy
202,26,,12,template_economy
202,28,15000,12,template_economy
202,30,20000,,template_economy
202,31,,6,template_economy
202,32,,24,template_economy
203,1,15000,12,template_economy
203,4,80000,60,template_economy
203,5,60000,24,template_economy
203,9,15000,12,template_economy
203,10,30000,24,template_economy
203,11,15000,12,template_economy
203,12,60000,48,template_economy
203,13,40000,,template_economy
203,14,60000,,template_economy
203,15,80000,,template_economy
203,18,90000,72,template_economy
203,19,60000,60,template_economy
203,21,30000,36,template_economy
203,23,,48,template_economy
203,25,,12,template_economy
203,26,,12,template_economy
203,28,15000,12,template_economy
203,30,20000,,template_economy
203,31,,6,template_economy
203,32,,24,template_economy
204,1,15000,12,template_economy
204,4,80000,60,template_economy
204,5,60000,24,template_economy
204,9,15000,12,template_economy
204,10,30000,24,template_economy
204,11,15000,12,template_economy
204,12,60000,48,template_economy
204,13,40000,,template_economy
204,14,60000,,template_economy
204,15,80000,,template_economy
204,18,90000,72,template_economy
204,19,60000,60,template_economy
204,21,30000,36,template_economy
204,23,,48,template_economy
204,25,,12,template_economy
204,26,,12,template_economy
204,28,15000,12,template_economy
204,30,20000,,template_economy
204,31,,6,template_economy
204,32,,24,template_economy
205,1,10000,12,template_chinese_crossover
205,2,60000,48,template_chinese_crossover
205,4,60000,48,template_chinese_crossover
205,5,40000,24,template_chinese_crossover
205,7,40000,36,template_chinese_crossover
205,9,10000,12,template_chinese_crossover
205,10,20000,24,template_chinese_crossover
205,11,10000,12,template_chinese_crossover
205,12,40000,48,template_chinese_crossover
205,13,40000,,template_chinese_crossover
205,14,60000,,template_chinese_crossover
205,15,80000,,template_chinese_crossover
205,19,80000,60,template_chinese_crossover
205,20,80000,,template_chinese_crossover
205,21,60000,60,template_chinese_crossover
205,23,,48,template_chinese_crossover
205,25,,12,template_chinese_crossover
205,26,,12,template_chinese_crossover
205,28,10000,12,template_chinese_crossover
205,29,30000,,template_chinese_crossover
205,30,20000,,template_chinese_crossover
205,31,,6,template_chinese_crossover
205,32,,24,template_chinese_crossover
206,1,10000,12,template_chinese_crossover
206,2,60000,48,template_chinese_crossover
206,4,60000,48,template_chinese_crossover
206,5,40000,24,template_chinese_crossover
206,7,40000,36,template_chinese_crossover
206,9,10000,12,template_chinese_crossover
206,10,20000,24,template_chinese_crossover
206,11,10000,12,template_chinese_crossover
206,12,40000,48,template_chinese_crossover
206,13,40000,,template_chinese_crossover
206,14,60000,,template_chinese_crossover
206,15,80000,,template_chinese_crossover
206,19,80000,60,template_chinese_crossover
206,20,80000,,template_chinese_crossover
206,21,60000,60,template_chinese_crossover
206,23,,48,template_chinese_crossover
206,25,,12,template_chinese_crossover
206,26,,12,template_chinese_crossover
206,28,10000,12,template_chinese_crossover
206,29,30000,,template_chinese_crossover
206,30,20000,,template_chinese_crossover
206,31,,6,template_chinese_crossover
206,32,,24,template_chinese_crossover
207,1,10000,12,template_chinese_crossover
207,2,60000,48,template_chinese_crossover
207,4,60000,48,template_chinese_crossover
207,5,40000,24,template_chinese_crossover
207,7,40000,36,template_chinese_crossover
207,9,10000,12,template_chinese_crossover
207,10,20000,24,template_chinese_crossover
207,11,10000,12,template_chinese_crossover
207,12,40000,48,template_chinese_crossover
207,13,40000,,template_chinese_crossover
207,14,60000,,template_chinese_crossover
207,15,80000,,template_chinese_crossover
207,19,80000,60,template_chinese_crossover
207,20,80000,,template_chinese_crossover
207,21,60000,60,template_chinese_crossover
207,23,,48,template_chinese_crossover
207,25,,12,template_chinese_crossover
207,26,,12,template_chinese_crossover
207,28,10000,12,template_chinese_crossover
207,29,30000,,template_chinese_crossover
207,30,20000,,template_chinese_crossover
207,31,,6,template_chinese_crossover
207,32,,24,template_chinese_crossover
208,1,10000,12,template_chinese_crossover
208,2,60000,48,template_chinese_crossover
208,4,60000,48,template_chinese_crossover
208,5,40000,24,template_chinese_crossover
208,7,40000,36,template_chinese_crossover
208,9,10000,12,template_chinese_crossover
208,10,20000,24,template_chinese_crossover
208,11,10000,12,template_chinese_crossover
208,12,40000,48,template_chinese_crossover
208,13,40000,,template_chinese_crossover
208,14,60000,,template_chinese_crossover
208,15,80000,,template_chinese_crossover
208,19,80000,60,template_chinese_crossover
208,20,80000,,template_chinese_crossover
208,21,60000,60,template_chinese_crossover
208,23,,48,template_chinese_crossover
208,25,,12,template_chinese_crossover
208,26,,12,template_chinese_crossover
208,28,10000,12,template_chinese_crossover
208,29,30000,,template_chinese_crossover
208,30,20000,,template_chinese_crossover
208,31,,6,template_chinese_crossover
208,32,,24,template_chinese_crossover
209,1,10000,12,template_chinese_crossover
209,2,60000,48,template_chinese_crossover
209,4,60000,48,template_chinese_crossover
209,5,40000,24,template_chinese_crossover
209,7,40000,36,template_chinese_crossover
209,9,10000,12,template_chinese_crossover
209,10,20000,24,template_chinese_crossover
209,11,10000,12,template_chinese_crossover
209,12,40000,48,template_chinese_crossover
209,13,40000,,template_chinese_crossover
209,14,60000,,template_chinese_crossover
209,15,80000,,template_chinese_crossover
209,19,80000,60,template_chinese_crossover
209,20,80000,,template_chinese_crossover
209,21,60000,60,template_chinese_crossover
209,23,,48,template_chinese_crossover
209,25,,12,template_chinese_crossover
209,26,,12,template_chinese_crossover
209,28,10000,12,template_chinese_crossover
209,29,30000,,template_chinese_crossover
209,30,20000,,template_chinese_crossover
209,31,,6,template_chinese_crossover
209,32,,24,template_chinese_crossover
210,1,10000,12,template_chinese_passenger
210,2,60000,48,template_chinese_passenger
210,4,60000,48,template_chinese_passenger
210,5,40000,24,template_chinese_passenger
210,9,10000,12,template_chinese_passenger
210,10,20000,24,template_chinese_passenger
210,11,10000,12,template_chinese_passenger
210,12,40000,48,template_chinese_passenger
210,13,40000,,template_chinese_passenger
210,14,60000,,template_chinese_passenger
210,15,80000,,template_chinese_passenger
210,19,80000,60,template_chinese_passenger
210,20,80000,,template_chinese_passenger
210,21,60000,60,template_chinese_passenger
210,23,,48,template_chinese_passenger
210,25,,12,template_chinese_passenger
210,26,,12,template_chinese_passenger
210,28,10000,12,template_chinese_passenger
210,30,20000,,template_chinese_passenger
210,31,,6,template_chinese_passenger
210,32,,24,template_chinese_passenger
211,1,10000,12,template_chinese_passenger
211,2,60000,48,template_chinese_passenger
211,4,60000,48,template_chinese_passenger
211,5,40000,24,template_chinese_passenger
211,9,10000,12,template_chinese_passenger
211,10,20000,24,template_chinese_passenger
211,11,10000,12,template_chinese_passenger
211,12,40000,48,template_chinese_passenger
211,13,40000,,template_chinese_passenger
211,14,60000,,template_chinese_passenger
211,15,80000,,template_chinese_passenger
211,19,80000,60,template_chinese_passenger
211,20,80000,,template_chinese_passenger
211,21,60000,60,template_chinese_passenger
211,23,,48,template_chinese_passenger
211,25,,12,template_chinese_passenger
211,26,,12,template_chinese_passenger
211,28,10000,12,template_chinese_passenger
211,30,20000,,template_chinese_passenger
211,31,,6,template_chinese_passenger
211,32,,24,template_chinese_passenger
212,1,10000,12,template_chinese_crossover
212,2,60000,48,template_chinese_crossover
212,4,60000,48,template_chinese_crossover
212,5,40000,24,template_chinese_crossover
212,7,40000,36,template_chinese_crossover
212,9,10000,12,template_chinese_crossover
212,10,20000,24,template_chinese_crossover
212,11,10000,12,template_chinese_crossover
212,12,40000,48,template_chinese_crossover
212,13,40000,,template_chinese_crossover
212,14,60000,,template_chinese_crossover
212,15,80000,,template_chinese_crossover
212,19,80000,60,template_chinese_crossover
212,20,80000,,template_chinese_crossover
212,21,60000,60,template_chinese_crossover
212,23,,48,template_chinese_crossover
212,25,,12,template_chinese_crossover
212,26,,12,template_chinese_crossover
212,28,10000,12,template_chinese_crossover
212,29,30000,,template_chinese_crossover
212,30,20000,,template_chinese_crossover
212,31,,6,template_chinese_crossover
212,32,,24,template_chinese_crossover
213,1,10000,12,template_chinese_crossover
213,2,60000,48,template_chinese_crossover
213,4,60000,48,template_chinese_crossover
213,5,40000,24,template_chinese_crossover
213,7,40000,36,template_chinese_crossover
213,9,10000,12,template_chinese_crossover
213,10,20000,24,template_chinese_crossover
213,11,10000,12,template_chinese_crossover
213,12,40000,48,template_chinese_crossover
213,13,40000,,template_chinese_crossover
213,14,60000,,template_chinese_crossover
213,15,80000,,template_chinese_crossover
213,19,80000,60,template_chinese_crossover
213,20,80000,,template_chinese_crossover
213,21,60000,60,template_chinese_crossover
213,23,,48,template_chinese_crossover
213,25,,12,template_chinese_crossover
213,26,,12,template_chinese_crossover
213,28,10000,12,template_chinese_crossover
213,29,30000,,template_chinese_crossover
